#-----------------------------------------------------------
# xsim v2020.2 (64-bit)
# SW Build 3064766 on Wed Nov 18 09:12:45 MST 2020
# IP Build 3064653 on Wed Nov 18 14:17:31 MST 2020
# Start of session at: Wed May 22 22:47:12 2024
# Process ID: 2408
# Current directory: C:/Users/atomi/GitHub/hw-viv/div_archive
# Command line: xsim.exe -mode tcl -source {xsim.dir/div_tb_snapshot_p2/xsim_script.tcl}
# Log file: C:/Users/atomi/GitHub/hw-viv/div_archive/xsim.log
# Journal file: C:/Users/atomi/GitHub/hw-viv/div_archive\xsim.jou
#-----------------------------------------------------------
source xsim.dir/div_tb_snapshot_p2/xsim_script.tcl
# xsim {div_tb_snapshot_p2} -autoloadwcfg -runall
Vivado Simulator 2020.2
Time resolution is 1 ps
r   785283081109476590  202925972   46152116             34285926
q   648740927138790040  163044456 1331506103           3978920492
r   648740927138790040  163044456   29620648             53397688
q    38011819012431849   36163418  259688182           1051112453
r    38011819012431849   36163418    5350276              9587495
q     5478261228859696   33195520 3713099753            165030137
r     5478261228859696   33195520   17959424             15473456
q      901806839529247    4193781 1048700621            215034318
r      901806839529247    4193781    2262223              2352889
q    26256148921078674    6913946 1574831571           3797563492
r    26256148921078674    6913946     119314              5819242
q     9125154556678992    4195333 3814137035           2175072766
r     9125154556678992    4195333    1655817              4077914
q     3810257298215750    1119970 3266180028           3402106572
r     3810257298215750    1119970      44040               772910
q      660601766841868     671483 3156762553            983795221
r      660601766841868     671483      87965               459125
q      136049196622732     449903 1648219701            302396731
r      136049196622732     449903     417285               155639
q      128496872735990      46290 1786090309           2775909974
r      128496872735990      46290      44390                39530
q        7483397157225     110851 1303860492             67508612
r        7483397157225     110851      46300                 8413
q      185901384268920      45204 2598415308           4112498545
r      185901384268920      45204      28176                40740
q       34925139868018      23230 2598057703           1503449843
r       34925139868018      23230       2702                15128
q        8917790604189       7164 2625901278           1244806058
r        8917790604189       7164        888                 4677
q        1518055854343       4220 3207994530            359728875
r        1518055854343       4220        392                 1843
q       13535202024763       3280 2739351092           4126585983
r       13535202024763       3280       1472                  523
q        9589477188912       3011 4279276615           3184814742
r        9589477188912       3011        235                  750
q        2475005565519       1403  425517073           1764080944
r        2475005565519       1403        725                 1087
q        2186343364881        609 1544495628           3590054786
r        2186343364881        609        372                  207
q          41827498728        163 2476852305            256610421
r          41827498728        163        109                  105
q          30773599088         19 2486560013           1619663109
r          30773599088         19          9                   17
q   475779955499658162 1340162754 1875757387            355016548
r   475779955499658162 1340162754  675094314            816404970
q  1068860728887396583  389537819  340664117           2743920299
r  1068860728887396583  389537819  152130921            105108702
q    51735743714629697   14936955 3570856976           3463607121
r    51735743714629697   14936955    8260688             10573142
q   335478244552848398   81716344 2485435749           4105399582
r   335478244552848398   81716344   75711656             52680190
q   164829404476265824   38602883  226243648           4269872912
r   164829404476265824   38602883    9388864             29460528
q    75818166153869087   19904674  857909223           3809063446
r    75818166153869087   19904674   16431058             15922483
q    31264840953984187   13680569 4101647179           2285346534
r    31264840953984187   13680569    7979469              6686341
q    36220187050621415   12499122 1230634427           2897818506
r    36220187050621415   12499122    4533242             10269683
q     2777938345791370    5630996 4066063911            493329838
r     2777938345791370    5630996      53492              1332722
q     2150984813022693     898919 3720584299           2392857212
r     2150984813022693     898919     824307               868865
q     1123666917452038    1423082 2171112152            789600962
r     1123666917452038    1423082     231056              1247154
q      538478302590541     368742 3602306532           1460311823
r      538478302590541     368742     280360               353875
q       69574515371225     277959 2282617378            250304956
r       69574515371225     277959      30098               106421
q       23667945242982      31931  955946652            741221547
r       23667945242982      31931      27660                25725
q      112860338400730      48705 1016753370           2317222839
r      112860338400730      48705      37030                27235
q       82276193976769      29543 3621856962           2784964085
r       82276193976769      29543      16882                13614
q        4960787450624       2415   72916629           2054156294
r        4960787450624       2415        101                  614
q       28861103387294       6864 3308826786           4204706204
r       28861103387294       6864       2144                 3038
q        3686571503335       2770 3798797788           1330892239
r        3686571503335       2770       2440                 1305
q        3918707305654       1480  394672670           2647775206
r        3918707305654       1480        656                  774
q        4726685330801       1250 2418925581           3781348264
r        4726685330801       1250        134                  801
q        1529258237681        468  183545610           3267645807
r        1529258237681        468        440                    5
q         130727297785        180 3817748707            726262765
r         130727297785        180        100                   85
q         151088129161         94 4112202730           1607320522
r         151088129161         94         20                   93
q  2982645772614530623  919317523 4155856554           3244413054
r  2982645772614530623  919317523  847403362            222385381
q   582923391046706947  392357576 3015845141           1485694240
r   582923391046706947  392357576  234367384            363144707
q    81787720040407946   23277557 2124044374           3513586930
r    81787720040407946   23277557   13609906              2877936
q    54657502688991559  153730910 3988827203            355540097
r    54657502688991559  153730910   16761446             35693289
q   163087709999769386   55162599 1932260838           2956490683
r   163087709999769386   55162599   32348534              6204269
q    82677026590199853   27580673 3135772073           2997643552
r    82677026590199853   27580673   24619351             11929357
q    53984243601242329   14850355 3392489272           3635215696
r    53984243601242329   14850355    6445016             14070249
q     8174012647692143    7278912 2055998971           1122971763
r     8174012647692143    7278912    3790400              6330287
q     7913277433025264    2099176 1550919946           3769706510
r     7913277433025264    2099176    1280240               189504
q     1935601062645480    1824882 3047345716           1060671902
r     1935601062645480    1824882     543960               779916
q     4121216313795742    1176676  603972247           3502422343
r     4121216313795742    1176676     823556               923874
q       84424396340027      41131 4058452236           2052573395
r       84424396340027      41131       7420                30282
q      236723463365356     147062 3318055136           1609684781
r      236723463365356     147062      22720               101934
q      170640344454284     190703 2670675405            894796329
r      170640344454284     190703     134557               124997
q      120715154859912      41158 2757427859           2932969407
r      120715154859912      41158       8782                 6606
q       81325688516306      19029 2637830826           4273776263
r       81325688516306      19029        398                 7679
q        2479562357074       3001 1164979466            826245370
r        2479562357074       3001       1478                 1704
q        1061936130982       4567 1203756982            232523786
r        1061936130982       4567       2086                  320
q        1436659958025       3204 3522838343            448395742
r        1436659958025       3204       2916                  657
q       11096202681448       2905 2139352040           3819691112
r       11096202681448       2905       1112                 1088
q        1987131707982        943 3698317544           2107244653
r        1987131707982        943        360                  203
q        1527174810180        470  274146848           3249308106
r        1527174810180        470        320                  360
q         877772059420        253 1137402406           3469454780
r         877772059420        253        114                   80
q          18814846506        169 3405477027            111330452
r          18814846506        169        101                  118
q  1041258592705244947 1574741999 2574956957            661224882
r  1041258592705244947 1574741999  460016493            236025829
q    53172804418891489  113311934 1585056344            469260408
r    53172804418891489  113311934   85217968             38782417
q   234586173210190332  261028132 2613676453            898700731
r   234586173210190332  261028132  205596620            170225840
q    41769709225138866   90164099 3230390339            463263202
r    41769709225138866   90164099   68564151             16953868
q      132553860752199   15249720  645162685              8692216
r      132553860752199   15249720    3725736               572679
q    63938843226205911   21102116 4142029687           3029973071
r    63938843226205911   21102116   20189508              5087675
q     9529847086908301    3307463 1489567159           2881316310
r     9529847086908301    3307463    1357247               286771
q     4385482337538172    3343495 3939972656           1311646147
r     4385482337538172    3343495    1682608              3274407
q      938319500330116    6057658 2062310446            154898064
r      938319500330116    6057658    2179732              3756004
q     1224835361096097     642974 3255102310           1904953172
r     1224835361096097     642974     605452               282569
q       40387623363206     689289 2869561234             58593163
r       40387623363206     689289     436958               632099
q      293696076286586     379472 1141334544            773959808
r      293696076286586     379472      47872                25210
q      931931189733459     297474  316368231           3132815606
r      931931189733459     297474     241458               154215
q       39202246606752      11463 3831861688           3419894146
r       39202246606752      11463       6648                11154
q      250816033644765      64252 2453235693           3903629982
r      250816033644765      64252      16564                41301
q      122680134537357      41219 1212664775           2976300602
r      122680134537357      41219      30123                23519
q       11988534530130       3711  374985018           3230540159
r       11988534530130       3711       2106                   81
q        7659839947442       4453 4089526461           1720152694
r        7659839947442       4453       4207                 1060
q       11712732000808       3821 3611549312           3065357759
r       11712732000808       3821        896                 3669
q        3811136456455       1084 2836897217           3515808539
r        3811136456455       1084        708                  179
q        1764067819760       1454 3148854977           1213251595
r        1764067819760       1454        978                  630
q          53174091967        300 3836837451            177246973
r          53174091967        300         28                   67
q          70860855041        328 3404547246            216039192
r          70860855041        328        272                   65
q         156256572425         95  452101820           1644806025
r         156256572425         95         60                   50
q   525906068688599689  541323819 1189562428            971518433
r   525906068688599689  541323819  220866028            308144062
q   443586268282715306  269135574 4085265236           1648188909
r   443586268282715306  269135574  246022088            198566540
q  1348496909434085746  339286508 2831302418           3974507908
r  1348496909434085746  339286508   29563240            310380482
q    82106066404370899   28511390 2350806164           2879763715
r    82106066404370899   28511390    4267176             18157049
q   182862125761287818   62612020 1613148372           2920559435
r   182862125761287818   62612020   26668272              5879118
q    39654700080594586   23842976 3273822166           1663160675
r    39654700080594586   23842976   18233920             22425786
q    66066953803789836   21612579  608949713           3056875063
r    66066953803789836   21612579   16612461             11572359
q     1599323497445226    1426408 4109270620           1121224430
r     1599323497445226    1426408    1140896               697786
q    11687373208469341    3596083  288801219           3250028769
r    11687373208469341    3596083    2918695              2757514
q     4107580404625240    1287959 1382183147           3189216741
r     4107580404625240    1287959     888291               103621
q      828016850645294     684498 2952122552           1209670226
r      828016850645294     684498     626960               288746
q      265237372394345     475157 1982805737            558209965
r      265237372394345     475157     474851                54840
q       86434106567845      22342 1866624852           3868682596
r       86434106567845      22342        776                 8013
q      260470165428973      62627   14196085           4159071413
r      260470165428973      62627      14977                47022
q      332001789173163      82187 1648441339           4039590071
r      332001789173163      82187      56631                 7886
q      162394420327485      41661 1630831896           3897996215
r      162394420327485      41661      36168                14370
q       56533139115515      18742 3126237533           3016387744
r       56533139115515      18742       8546                17467
q       10456681274386       4296 3855073066           2434050575
r       10456681274386       4296       1840                 4186
q        3011852417516       5403 2197961238            557440758
r        3011852417516       5403       4526                 2042
q        3949235098670       1256 3857263622           3144295460
r        3949235098670       1256        656                  910
q        1465985467845        906 1678166029           1618085505
r        1465985467845        906        510                  315
q        1676806663260        710 3750534821           2361699525
r        1676806663260        710        610                  510
q         848931486770        356  530838654           2384639007
r         848931486770        356        200                  278
q         129748288320        134 1859015695            968270808
r         129748288320        134         38                   48
q  3105934748774751642  935135683    3157541           3321373363
r  3105934748774751642  935135683  626822353            467739713
q   286274694546621738   99558382 1126386506           2875445430
r   286274694546621738   99558382   97444660              6527478
q    95532507792543264  162187871 1519171270            589023748
r    95532507792543264  162187871  135524486            135982756
q   487686085503385151  135893769 3687380064           3588730293
r   487686085503385151  135893769   71059616             63140834
q    50650652546236901   53599661 1519534904            944980837
r    50650652546236901   53599661   23673640             31540644
q    10882701829215556   11982607 3271234377            908208191
r    10882701829215556   11982607    3248057              2281619
q    47948775282539419   12326020 1821485496           3890045228
r    47948775282539419   12326020    8527136              1306859
q    21902054547133062    6730564 3375959601           3254118755
r    21902054547133062    6730564    6682620              3005242
q    11081542199566126    3126956 2920184821           3543875321
r    11081542199566126    3126956    2722148              1313250
q     5997558590631859    2450357 1341594366           2447626444
r     5997558590631859    2450357    2338922               191351
q     4393251688464982    1136156 3472215964           3866768021
r     4393251688464982    1136156     189168               797706
q     1259515097667835     676084 2793795915           1862956522
r     1259515097667835     676084      38020               447987
q       24486365186278      37629 2473752324            650731222
r       24486365186278      37629       6412                33640
q      176994423999924      49841 1374551540           3551181236
r      176994423999924      49841      33356                16448
q       35348942010857      52561  873930770            672531763
r       35348942010857      52561      28750                15814
q       46465331080373      37826 1221294036           1228396634
r       46465331080373      37826      30040                 2689
q        5550647104970       9923 3027642470            559371873
r        5550647104970       9923       5710                 9191
q        5911415453566       1962 3121622509           3012953849
r        5911415453566       1962       1438                 1828
q        5983995849421       1414 2618289822           4231963118
r        5983995849421       1414        844                  569
q         116967962781        136 1894838512            860058549
r         116967962781        136        128                  117
q        3298589388450        803 3380347859           4107832364
r        3298589388450        803        295                  158
q         306709710534        153 3284386755           2004638630
r         306709710534        153        117                  144
q          87973195197        196 2366614632            448842832
r          87973195197        196         96                  125
q         193650358609        101  127573286           1917330283
r         193650358609        101          2                   26
q  1269556309023318274  660462199  636096097           1922224028
r  1269556309023318274  660462199  263698153            519800702
q  1167189814307426204  311822507 1298380419           3743122411
r  1167189814307426204  311822507  166657663            101521827
q   457709962869046717  203015039 4215686105           2254561854
r   457709962869046717  203015039  105188441            151324411
q   447180064247273991  124252112   54300875           3598973547
r   447180064247273991  124252112   82826768               392727
q   218319975515220801   93189220 1040300760           2342759983
r   218319975515220801   93189220    4531104             52237541
q    36236301689265960   30595113 3222665252           1184382018
r    36236301689265960   30595113   26534460             13387926
q      813743179853580    4824264 1060350165            168677166
r      813743179853580    4824264     347544               297756
q      295428095359985    9487183 2224078319             31139706
r      295428095359985    9487183    3692095              5971787
q    18247380183717233    4290167 1274519474           4253303002
r    18247380183717233    4290167    1488962              3535899
q     5355834047789387    1508951  695650748           3549375723
r     5355834047789387    1508951     198940              1192814
q       20128140476805     153843 3933068080            130835595
r       20128140476805     153843      29040                35220
q     1270772042684769     363362 2787954591           3497261801
r     1270772042684769     363362     143394               149807
q     1159045925232647     333017 3186277443           3480440713
r     1159045925232647     333017     143157               311526
q      519888631579779     152851  376442920           3401277267
r      519888631579779     152851      99592                41562
q      127827563987655      33517  701198229           3813812811
r      127827563987655      33517       2319                 1368
q       22888695951428      43549  560478980            525584880
r       22888695951428      43549      43148                12308
q        4416690112069       5545 2049501075            796517603
r        4416690112069       5545       4341                 3434
q       12137899165263       5623 4134564818           2158616248
r       12137899165263       5623       1634                 2759
q         288040552899        270 1527099483           1066816862
r         288040552899        270          6                  159
q        5953765159080       1531  925760423           3888808072
r        5953765159080       1531         67                  848
q         629395308418        918 2180233943            685615804
r         629395308418        918        262                  346
q         971561498903        525 4188615724           1850593331
r         971561498903        525        452                  128
q         384009194925        118 3930987016           3254315211
r         384009194925        118         80                   27
q         294131270537         70 2331553674           4201875293
r         294131270537         70         68                   27
q   480622368898818299 1039740237 2911495452            462252350
r   480622368898818299 1039740237  201599636            956011349
q   793498090034868165  422275602 3584385688           1879100014
r   793498090034868165  422275602  402923856            404809737
q   501426687127281809  201889146 3817063929           2483673327
r   501426687127281809  201889146   87145046            196273067
q   284531238295991009  102329548 2244745590           2780538406
r   284531238295991009  102329548  102231544             13370521
q   115892293882863563   56658916 2074523447           2045437895
r   115892293882863563   56658916    6944260              6841743
q    66852601768637694   49070964 1304392791           1362365772
r    66852601768637694   49070964   23921556             15993486
q    76665939741029891   19572384 4195354624           3917046576
r    76665939741029891   19572384   13303808              9672707
q     7398541905445845    7760687 2986406609            953335948
r     7398541905445845    7760687       4257              7169569
q     7888709771939386    2200338 2997008939           3585226347
r     7888709771939386    2200338    1914874              2034100
q     3760768733558210    1503798 1261610478           2500847011
r     3760768733558210    1503798     132044               110432
q     5187146332138832    1326403 3663831309           3910686519
r     5187146332138832    1326403     966809              1277675
q      550913291179182     530870 3057681447           1037755554
r      550913291179182     530870     146758               227202
q      332252809224411     110701 3756917897           3001353277
r      332252809224411     110701      57771               107234
q      328655764572122      86608 3391619750           3794750653
r      328655764572122      86608         32                17098
q       33025135103362      42803  155631480            771561224
r       33025135103362      42803      37656                32490
q       64920148656139      30277  446420123           2144206779
r       64920148656139      30277      16441                 8356
q       34081629263161      19503 2862210426           1747507012
r       34081629263161      19503       7834                 8125
q       20901139413596       5876 3154710491           3557035298
r       20901139413596       5876       4420                 2548
q        2913836270625       2118 2834921756           1375748947
r        2913836270625       2118        600                  879
q        1891490714467       2073  890900114            912441251
r        1891490714467       2073        958                 1144
q        2759339651070        884 2565319832           3121424944
r        2759339651070        884        800                  574
q         345226536818        371 1470244869            930529748
r         345226536818        371        193                  310
q         257949153740        132 1822107337           1954160255
r         257949153740        132         92                   80
q         172846480453         55 3670244780           3142663280
r         172846480453         55         12                   53
q  4417711892299852089 1283337400 1319589678           3442361994
r  4417711892299852089 1283337400  605646576           1061076489
q   527231941702862025  167576783 1376674036           3146211141
r   527231941702862025  167576783  129485492             55322622
q    98397140606198361  214761968  352631182            458168369
r    98397140606198361  214761968  136477920              4408169
q   281705554344112614   70210443 2220392811           4012302761
r   281705554344112614   70210443   56035815             44179491
q   317767792216251107   80948204 2893694716           3925569395
r   317767792216251107   80948204   61225904             13634527
q   176361224026248988   45912703 1156074451           3841229387
r   176361224026248988   45912703    9440339             26045927
q    31057356985311960   24258595 2383461596           1280261984
r    31057356985311960   24258595    3919340             21559480
q    22525051719100239    5320748 2765996302           4233437050
r    22525051719100239    5320748    4338072              2186839
q     1964141227485515    1029761 1384372354           1907375815
r     1964141227485515    1029761     359038               855300
q        3098503236389     167081   90716117             18544916
r        3098503236389     167081      43107               126193
q     2559436766543555     691913  281616440           3699073101
r     2559436766543555     691913     435208                11342
q      205585095581448     100823  564778635           2039069414
r      205585095581448     100823      93763                53726
q       11374504788752      11878  601685938            957611112
r       11374504788752      11878       8980                  416
q      261121969573300      87137 3520821337           2996683034
r      261121969573300      87137      78407                39642
q       34765136700995      44896 1372598689            774348198
r       34765136700995      44896      21664                 3587
q      154196533802503      44289 3755102251           3481598902
r      154196533802503      44289      41173                31825
q        7123160008741      12191 3813012143            584296612
r        7123160008741      12191       9295                11849
q        7727221889889       4279 3737896286           1805847602
r        7727221889889       4279       2510                  931
q        3125107084995       3599 3331911278            868326503
r        3125107084995       3599        910                  698
q        1629008700762       1758 2550594912            926626109
r        1629008700762       1758       1728                 1140
q         533940219100        129 2430485369           4139071465
r         533940219100        129          7                  115
q         475080723340        188 2558703921           2527025124
r         475080723340        188          4                   28
q         710166296432        239  718822978           2971407098
r         710166296432        239         98                   10
q         139642058926         72 2386092942           1939473040
r         139642058926         72         16                   46
q  3321870579847817895  855191200 4157283751           3884360105
r  3321870579847817895  855191200  743077280            420741895
q   751148609170086943  264897836 1553817069           2835616253
r   751148609170086943  264897836   35404356             23958435
q   194306712905151088  139401643 1519326743           1393862430
r   194306712905151088  139401643    2817955             47178598
q   507088688341064311  134345600  861017898           3774509089
r   507088688341064311  134345600   63802624             73905911
q    65101135402442687   20569761 1118739228           3164895080
r    65101135402442687   20569761    7482212             16766807
q    31042503486355896   45985050 2584214519            675056425
r    31042503486355896   45985050   42958314             29909646
q    36344847066603793   12793538  105626976           2840875375
r    36344847066603793   12793538    8928576              3277043
q     6736283422769265   10731136 1207107853            627732555
r     6736283422769265   10731136    7394176              3436785
q     4833218728834040    1736285 2678137959           2783655176
r     4833218728834040    1736285    1381525              1572880
q     2112910600859157    1438646  633674009           1468679995
r     2112910600859157    1438646      27962               772387
q       31647999461697     100995  792396907            313362042
r       31647999461697     100995       3903                29907
q      199686140470585     498821 1778134593            400316226
r      199686140470585     498821     351291               301039
q      516526459911095     162997 1583949852           3168932311
r      516526459911095     162997      70708                15028
q      412661173497292     114027 3181402849           3618977728
r      412661173497292     114027      59125               106636
q      147212981795818      63909 3967412951           2303478098
r      147212981795818      63909      33901                30736
q      106616961145352      44283  929543313           2407627332
r      106616961145352      44283      35285                 2396
q       41066368300604      11218 2732882560           3660756667
r       41066368300604      11218        768                10198
q        1113501276615        584 3030011174           1906680268
r        1113501276615        584        336                  103
q        2664997431778       1895 1092440230           1406331098
r        2664997431778       1895        822                 1068
q         439824556614        984 2933148397            446976175
r         439824556614        984        264                  414
q          15713382590       1018 1189765007             15435542
r          15713382590       1018        346                  834
q         736364155188        502 2720716334           1466860866
r         736364155188        502        460                  456
q         264007654833        202  552817572           1306968588
r         264007654833        202        152                   57
q         299489430641        141 3167919140           2124038515
r         299489430641        141         44                   26
q    12423388277847866    4146450 3486266941           2996150508
r    12423388277847866    4146450     179894              3951266
q  2022608877199837167  505735669  575401060           3999339973
r  2022608877199837167  505735669  488620108            396240230
q   461177969093730518  376518280  451369131           1224848815
r   461177969093730518  376518280  317313832              9892318
q   772569275068822189  185331384 1125649197           4168583099
r   772569275068822189  185331384   40182184             12143173
q   198937659385876136   57563547 4199552746           3455965967
r   198937659385876136   57563547   50251346             14071187
q    84380703264936570   20935249 3306972853           4030556467
r    84380703264936570   20935249   12314299             19731287
q     2813552870509202   13201549 1409217736            213122935
r     2813552870509202   13201549    7581144              1082887
q    12040444268277292    2940117 1857996111           4095226233
r    12040444268277292    2940117    2224453              1788031
q       28752146646325    1076980  140217135             26697010
r       28752146646325    1076980      75060               816525
q      358984897376389    1904972 4248819955            188446285
r      358984897376389    1904972    1864924               947369
q     2547497068061383     719412 2576961273           3541082256
r     2547497068061383     719412     183148               107911
q      361100469136037     234726 3606750779           1538391439
r      361100469136037     234726     232190               225323
q       21093682305689     214208 3101002959             98472896
r       21093682305689     214208     157888               199321
q       44561191009588      76187 3656531544            584892317
r       44561191009588      76187      10424                54309
q        6882723676324       5935 3908528789           1159683854
r        6882723676324       5935       2981                 2834
q       83002523773469      19720 3248667960           4209052929
r       83002523773469      19720      15936                13589
q       28645119699492      16767 2543628869           1708422478
r       28645119699492      16767       2757                10866
q       17058248221570       8530 4189229531           1999794633
r       17058248221570       8530       3290                 2080
q        2845198745819       4519 2401722141            629608042
r        2845198745819       4519       1813                 4021
q          30137408712         54 1431655765            558100161
q         337567544447        401  931825822            841814325
r         337567544447        401        130                  122
q         258539456674        149   28825283           1735164138
r         258539456674        149        129                  112
q         482528691024        339 1672376646           1423388469
r         482528691024        339         78                   33
q         131049754284         66 2342709434           1985602337
r         131049754284         66         12                   42
q  3965832305760898616  976316282 1732019271           4062036431
r  3965832305760898616  976316282  207185194             98429074
q   935664511173395152  324375697 1518070595           2884508672
r   935664511173395152  324375697   93192973            190850768
q   538073116511455548  168844318  969967050           3186800260
r   538073116511455548  168844318  148617812              9532868
q   737259708536215035  184714994 3229975251           3991336558
r   737259708536215035  184714994  145351306            173264383
q    27396889264337328    9221007 1031810030           2971138538
r    27396889264337328    9221007    8915982              7469562
q    72909241155739562   41534188 4059925462           1755403070
r    72909241155739562   41534188   35973816             30582402
q    10383169535766165    3270178 3488466250           3175108368
r    10383169535766165    3270178      86060              3116661
q    10684391430745259    7700546 2577780411           1387484917
r    10684391430745259    7700546    7091146              3080577
q       32463468485819      46929 3371250512            691757090
r       32463468485819      46929      37808                 9209
q     2492147753650178    2314308  371121899           1076843598
r     2492147753650178    2314308     154004                49994
q     1638441282192507     599039  713584941           2735116214
r     1638441282192507     599039     597293               474161
q      275433117664215     289309 2484412088            952037847
r      275433117664215     289309     218408               186492
q     1260434205763008     336315 4142255644           3747778736
r     1260434205763008     336315     316812               165168
q      112438792919242     125774 1306923436            893974851
r      112438792919242     125774     113048                 9568
q      102312440121762      98285   53225519           1040977159
r      102312440121762      98285      31613                49447
q       16690337207553      29967  589058483            556957226
r       16690337207553      29967      26499                16011
q       12454177194731       5039 1169417568           2471557292
r       12454177194731       5039       4960                  343
q         701737621466       2049 1683191185            342478097
r         701737621466       2049        623                  713
q        9776667613094       5300 2087516180           1844654266
r        9776667613094       5300        496                 3294
q        4791838648335       1479 3310522459           3239917950
r        4791838648335       1479        579                  285
q        5734725116383       1530 1324983374           3748186350
r        5734725116383       1530       1492                  883
q        2385329016505        568 2268468642           4199522916
r        2385329016505        568        144                  217
q        1289274803102        379 2039826156           3401780483
r        1289274803102        379        156                   45
q         392340145017        118 3348618569           3324916483
r         392340145017        118         90                   23
q   581907089788003876  728590735 4141944578            798674841
r   581907089788003876  728590735  256297954            357805741
q    27747108924146501   23578031 1669837297           1176820444
r    27747108924146501   23578031   22538049             14080737
q   202194864480240363  199054150 2799313112           1015778191
r   202194864480240363  199054150   87882992             82197713
q    27422531295397622   35663877 2050707876            768916158
r    27422531295397622   35663877   17344460             13173056
q   118714425598451230   48748061 2931701642           2435264565
r   118714425598451230   48748061    8411486             32692765
q    61508600978213891   20377114 2988939060           3018513857
r    61508600978213891   20377114    7359672              3545193
q     4042475014984734   13950875 3835922890            289764979
r     4042475014984734   13950875   11312306             13578109
q     6486051717848212    9040491 3525344781            717444629
r     6486051717848212    9040491    5113489              6375373
q      614624835201193    1634619 2583337885            376004949
r      614624835201193    1634619     480721              1471762
q     2933411979869002    1067682 1256595787           2747458494
r     2933411979869002    1067682     999562                78094
q      465000297356141     735669 3136304780            632078145
r      465000297356141     735669      17156               502136
q     1065093806614319     363625  838925671           2929099502
r     1065093806614319     363625      48321               199569
q      136237777480341     286342 1268441948            475786917
r      136237777480341     286342      79320                92727
q      316510901205437      95600 2792088153           3310783485
r      316510901205437      95600      85008                39437
q       54156939473211      44726 2690524386           1210860337
r       54156939473211      44726      11092                40549
q      173871872899513      43951 3375992245           3956039063
r      173871872899513      43951      14917                41600
q        5819900759680       3522 2243821642           1652442010
r        5819900759680       3522       1516                  460
q       34717367782143       8234 3822385273           4216342941
r       34717367782143       8234       7206                 5949
q       24319497115236       5756  483519598           4225068991
r       24319497115236       5756       1720                 3040
q         612255750981       1039  719272675            589274062
r         612255750981       1039        179                  563
q         109036933983         42  613566756           2596117475
r         109036933983         42         24                   33
q        1407567982575        353 1618217139           3987444709
r        1407567982575        353        301                  298
q         344737442476        203 1629125526           1698214002
r         344737442476        203         14                   70
q          47501578776         72 2863311530            659744149
q  1062170569535697202 1093400146 2281170151            971438108
r  1062170569535697202 1093400146  584430594            418533434
q  1239259450593042013  294843860 3319890099           4203104146
r  1239259450593042013  294843860  134225092            204398453
q   304580612673664222  179539245 3650015056           1696457020
r   304580612673664222  179539245   80117488            127914322
q    85110929232037910  190484905  233647036            446811936
r    85110929232037910  190484905   76588260             50211830
q   321009924265445362  100036551 4037297124           3208926347
r   321009924265445362  100036551   96951748             98536165
q    53061479441227552   22725047 2525629835           2334933760
r    53061479441227552   22725047   20743843              3340832
q      947879402839992    9183979  696097285            103210101
r      947879402839992    9183979    8581993              2668113
q    38412937836133100    9390333 2553977824           4090689631
r    38412937836133100    9390333    1897376              1395977
q    14010159507853081    3953006 3430633873           3544178659
r    14010159507853081    3953006    3674802              3754127
q     4504474552668446    1437407 2856677182           3133750254
r     4504474552668446    1437407     161022              1317068
q     1407644335360272     804734 1071075929           1749204501
r     1407644335360272     804734     182578               452538
q      679237582651106     356132 3015300234           1907263550
r      679237582651106     356132     280216                62506
q      222158822871476     287862 3720806998            771754600
r      222158822871476     287862     218204               206276
q      207705832137024      74892 1194690470           2773404798
r      207705832137024      74892      31032                 5208
q      234185527830641      79856 2164479361           2932597773
r      234185527830641      79856       8208                69953
q       55021500626529      32176 2870964588           1710016802
r       55021500626529      32176      18880                 5377
q        2754640354350       8964 2420590671            307300351
r        2754640354350       8964       4548                 7986
q       14638638654184       5582 1298800572           2622471991
r       14638638654184       5582       2744                  422
q          66107656561        263 2204641007            251359910
r          66107656561        263        119                  231
q        5250387468669       1625  465177996           3231007673
r        5250387468669       1625        596                   44
q          18399054925        451 2647452124             40796130
r          18399054925        451        364                  295
q         457230955090        115 1867377085           3975921348
r         457230955090        115         25                   70
q         866136164844        288  715827882           3007417239
r         866136164844        288        192                   12
q          91334799177         88 3318838365           1037895445
r          91334799177         88          8                   17
q   770683344222045522  654380316 2609704066           1177730022
r   770683344222045522  654380316  437356488            262998570
q  2071939045279094136  502253833  308808878           4125282694
r  2071939045279094136  502253833  468774882              9028034
q  1093103068516745527  393687661 3695912577           2776574367
r  1093103068516745527  393687661  159672595            379959940
q   281083131249104094   86392204  708448787           3253570556
r   281083131249104094   86392204   69047964             46758670
q   114902630942622399   46406001 3384745871           2476029575
r   114902630942622399   46406001   17963745              9142824
q    19742902250476741   24731325 1964957577            798295370
r    19742902250476741   24731325   23046619              9011491
q      703345951308346    7969160 1809263246             88258480
r      703345951308346    7969160    2393744              2831546
q    18415557750831216    4318343 3508795101           4264496301
r    18415557750831216    4318343     982389               881973
q     5658044676875488    3321613 3053137497           1703402737
