#-----------------------------------------------------------
# xsim v2020.2 (64-bit)
# SW Build 3064766 on Wed Nov 18 09:12:45 MST 2020
# IP Build 3064653 on Wed Nov 18 14:17:31 MST 2020
# Start of session at: Wed May 22 22:46:35 2024
# Process ID: 10104
# Current directory: C:/Users/atomi/GitHub/hw-viv/div_archive
# Command line: xsim.exe -mode tcl -source {xsim.dir/div_tb_snapshot_p2/xsim_script.tcl}
# Log file: C:/Users/atomi/GitHub/hw-viv/div_archive/xsim.log
# Journal file: C:/Users/atomi/GitHub/hw-viv/div_archive\xsim.jou
#-----------------------------------------------------------
source xsim.dir/div_tb_snapshot_p2/xsim_script.tcl
# xsim {div_tb_snapshot_p2} -autoloadwcfg -runall
Vivado Simulator 2020.2
Time resolution is 1 ps
run -all
start of checking module div32p2
q      108575159915786     321891  915965078            337304118
r      108575159915786     321891      13310                68648
q      485692284462250    1031741 1251214917            470750202
r      485692284462250    1031741     543631               300568
q      464107885956320    1091906 2542454049            425043809
r      464107885956320    1091906     418942               646366
q     2646680143278703     676362 2493081567           3913111829
r     2646680143278703     676362     426826               392605
q      346069065080533     100788 3849609681           3433633617
r      346069065080533     100788      90124                90337
q       70491026292980      60306 3380223158           1168889103
r       70491026292980      60306      36404                47462
q      124221103731771      61781 3666652532           2010668388
r      124221103731771      61781      13436                52743
q       23517665004982      29787 1350188799            789527814
r       23517665004982      29787       3931                 9364
q       41173613195790      13944  637591960           2952783505
r       41173613195790      13944      12480                 2070
q       15500771880483       6636 2075641970           2335860741
r       15500771880483       6636       5352                 3207
q        8158727959654       4408 3973429363           1850891097
r        8158727959654       4408        984                 4078
q        3988322083755       2117 3041169568           1883949968
r        3988322083755       2117       1248                 1499
q         451104128230        146 4059626622           3089754302
r         451104128230        146         36                  138
q         134704002132        177  291184223            761039560
r         134704002132        177         81                   12
q         572234569641        141  548293697           4058401203
r         572234569641        141         51                   18
q           2668452085         78  715827882             34210924
r           2668452085         78         52                   13
q  1373289325506111066 1441581746 1800405523            952626744
r  1373289325506111066 1441581746  137859274            604296042
q   172548881809503294  434899779 3633983640            396755505
r   172548881809503294  434899779  191807544            367969899
q    20107890654258765   14135488 1993427107           1422511246
r    20107890654258765   14135488    3438016              6560717
q     9037673515350381   28697285 2132959972            314931308
r     9037673515350381   28697285     564876             14251601
q     8157376543547890   42999044 4287808924            189710648
r     8157376543547890   42999044   26361232             42927378
q    84929050640938886   29791003 3840594662           2850828843
r    84929050640938886   29791003    4042686             26639357
q     7123806043837213    9584256  989707637            743282112
r     7123806043837213    9584256    8712064              2208541
q      471219219454737     281762 1788017436           1672401599
r      471219219454737     281762      51272               117299
q     1201463509533602     355980 1397173444           3375087110
r     1201463509533602     355980     216272               115802
q     6386735400973084    1631115 1021922128           3915564139
r     6386735400973084    1631115     797584               388099
q     1436420424065773    1390528 3452006205           1033003595
r     1436420424065773    1390528     358208              1117613
q     2147441498584327     718596 2785677741           2988384987
r     2147441498584327     718596     511564               466075
q      780001379295473     209485 1353124336           3723423535
r      780001379295473     209485      74448                65998
q      294525874567624     155046 2116098136           1899603179
r      294525874567624     155046     147184                76390
q       45527674509980      36409 1130217299           1250451111
r       45527674509980      36409      23685                 9581
q       58370804057873      32831 4250095870           1777917335
r       58370804057873      32831       4478                32488
q       31036230660673      21296  955355939           1457373716
r       31036230660673      21296       4208                 4737
q        7775826542363       6351 1934797895           1224346802
r        7775826542363       6351       2711                 2861
q       11237754512037       3273 1885691415           3433472200
r       11237754512037       3273       3057                 1437
q        3507001884113       2396 3558226244           1463690268
r        3507001884113       2396       1936                 1985
q        2356783057511       1097 3508013397           2148389295
r        2356783057511       1097        707                  896
q        1345668260611        542 2813124335           2482782768
r        1345668260611        542        510                  355
q          82866491063        290 3895091030            285746520
r          82866491063        290        148                  263
q         199114817476         76 3842865475           2619931808
r         199114817476         76         28                   68
q   589852307697907013  238512426  238715549           2473046447
r   589852307697907013  238512426   85536062             13256591
q  1691681966395265503  434784323 1993300601           3890853181
r  1691681966395265503  434784323  313477717            201784040
q   153816021507314531  142246938 2076953181           1081330984
r   153816021507314531  142246938   10714766             68787539
q   232819617030489144  195147105 3856895129           1193046737
r   232819617030489144  195147105   52858119            175242759
q   133024832599770978   43007807 2976655082           3093039191
r   133024832599770978   43007807   19846762             29806841
q   130902324240804759   41087981  839887995           3185903056
r   130902324240804759   41087981   33460513              8034823
q    46841360807145629   13445759 1167385751           3483727531
r    46841360807145629   13445759   11981591              3654600
q     1180962207517625    4980614 1129860554            237111771
r     1180962207517625    4980614    1905220              1310231
q     5576927055302347    5919353 1345970751            942151457
r     5576927055302347    5919353     385593              1855026
q     1537046187429173    1644136 2486144108            934865599
r     1537046187429173    1644136    1158176               951709
q     1262232009050929    1222429 2811647129           1032560589
r     1262232009050929    1222429     433067               800248
q      950104429842465     627883 2081196807           1513187058
r      950104429842465     627883       5715               304251
q       81111601612699      27232  932899954           2978540012
r       81111601612699      27232       8512                 5915
q      158409126470206      89928 3072978224           1761510613
r      158409126470206      89928      31360                64342
q      125053617449923      35256 2928973754           3547016605
r      125053617449923      35256      26704                24043
q        4222933840629       2319 4244961208           1821015023
r        4222933840629       2319       1080                 2292
q       18656025855242      17507 1514413270           1065632367
r       18656025855242      17507        318                 6173
q       22789112196402       5710 1430652854           3991087950
r       22789112196402       5710        652                 1902
q       12737076853648       4726 3931449116           2695107247
r       12737076853648       4726        280                 4326
q        2360923518910       1111 1658452718           2125043671
r        2360923518910       1111        286                  429
q         272056796155        563 1693575026            483226991
r         272056796155        563         74                  222
q         362235366410        365 1706219884            992425661
r         362235366410        365        260                  145
q          61902291682         26 1651910498           2380857372
r          61902291682         26         12                   10
q          78415097227        101 1105635145            776387101
r          78415097227        101         51                   26
q  2978474098143869241 1578160684 1965010393           1887307248
r  2978474098143869241 1578160684 1449270452            722031609
q  1853584492063121788  695396814   39223928           2665506161
r  1853584492063121788  695396814  271829872              6350734
q   134423484347375121  217473688 2710792521            618113784
r   134423484347375121  217473688  168135336            137259729
q   127171324368777971   75777247 3899681053           1678225712
r   127171324368777971   75777247   53787581             68803107
q   296698168171473966   85386619  296599329           3474761873
r   296698168171473966   85386619   62301733              5896579
q   141281271042739362   34827830 3411220803           4056562554
r   141281271042739362   34827830   27582942             27661542
q    21389574872400348   10941184 3878208987           1954959798
r    21389574872400348   10941184    3088128              9879516
q    12488942321288469    4905004 2070280250           2546163534
r    12488942321288469    4905004    4482568              2364333
q     9443392309082057    4743580 2740563040           1990773278
r     9443392309082057    4743580     693632              3026817
q      661524860024841     211822 2102551358           3123022443
r      661524860024841     211822       4444               103695
q     2193241088735433    1110912  789103277           1974270769
r     2193241088735433    1110912     291456               204105
q      314337928275510     146091 2486119024           2151658406
r      314337928275510     146091      83760                84564
q      890343866158323     208811 1968772644           4263874346
r      890343866158323     208811     104948                95717
q      324283857202908     165846   72098144           1955331194
r      324283857202908     165846     162240                 2784
q      151323005161736      83207 3157619363           1818633109
r      151323005161736      83207      61067                61173
q       30608881183551      30818 2798042001            993214393
r       30608881183551      30818      14974                20077
q        9339993077131       6207 1003335359           1504751583
r        9339993077131       6207       5887                 1450
q        1970188888245       5277 3569779526            373353967
r        1970188888245       5277       1554                 4386
q         165093878515         62  762010326           2662804492
r         165093878515         62         44                   11
q          11286022456        590 2664335644             19128851
r          11286022456        590        376                  366
q         274903675488        746 1911433166            368503586
r         274903675488        746        436                  332
q         138325473140        310 2909493974            446211203
r         138325473140        310        220                  210
q         714744693683        220 3182180314           3248839516
r         714744693683        220        168                  163
q         237368986791        111 1973363352           2138459340
r         237368986791        111         24                   51
q   381906651496725253  308486581 2147046844           1238000856
r   381906651496725253  308486581   16066068            154211917
q   205360257798240705   62403015 1684950924           3290870766
r   205360257798240705   62403015    6708780             24481215
q    84802696697844243  174424696 1433814509            486185148
r    84802696697844243  174424696  143384296             58229235
q   249416650803787354   82830572  792802553           3011166587
r   249416650803787354   82830572   71198324             15289590
q    95775624837144076   41964100 2445095596           2282322862
r    95775624837144076   41964100   25391696             23889876
q    51604643956182236   18012010 3647240232           2865013063
r    51604643956182236   18012010   11315056             15295606
q    60016852438781808   20570145 3276360029           2917667932
r    60016852438781808   20570145   10955523             15691668
q    13007598828036302    8224559 1898389603           1581555780
r    13007598828036302    8224559    6877395              3635282
q     7534928035117751    3842557 3056699368           1960915097
r     7534928035117751    3842557     247736              2734722
q     5099493910458175    1432226  556365397           3560537171
r     5099493910458175    1432226     375862               185529
q     3075219638023360     941605 3848573134           3265933844
r     3075219638023360     941605     486970               843740
q     2237657672378695     622114 3497623629           3596861141
r     2237657672378695     622114     135110               506621
q        4018554558895      22426 2792130928            179191766
r        4018554558895      22426      17056                14579
q      127617869174120     107603 1033517543           1186006609
r      127617869174120     107603      15899                25893
q       66361572293953      89995 2042513587            737391769
r       66361572293953      89995      72143                42798
q        2496483478513      21578  479098446            115695777
r        2496483478513      21578      13684                 2407
q       17427048394936       5894 1151348545           2956743874
r       17427048394936       5894       3450                 1580
q       26732969123925      11263 2290674646           2373521186
r       26732969123925      11263       9174                 6007
q        5766614352913       3648 1753071903           1580760513
r        5766614352913       3648       1600                 1489
q        1809744213401       2032 1135038109            890622152
r        1809744213401       2032        464                  537
q        1757771909719        513 1565611860           3426455964
r        1757771909719        513        172                  187
q        1298582880140        404 3231856579           3214314059
r        1298582880140        404         68                  304
q         190618951978        132 2277634172           1444082969
r         190618951978        132         16                   70
q         203625242600        133 2809489885           1531016861
r         203625242600        133         47                   87
q  1125112483383073820  799121538 3269383815           1407936627
r  1125112483383073820  799121538  282832754            608301494
q   198328285480229335  272787595 3719747090            727042904
r   198328285480229335  272787595  102659130            236253455
q   359649679192264370   88180802 2701963704           4078548516
r   359649679192264370   88180802   77098640             55474538
q   281637555188270342   94847459 3831912315           2969373751
r   281637555188270342   94847459   80556783             84621633
q    30816139432737886   29053376 2826253546           1060673273
r    30816139432737886   29053376   23873152             19118238
q    54769522432480740   34407194 1261541883           1591804389
r    54769522432480740   34407194    6908802             10106274
q    31666147078549889    8868247 1791715233           3570733548
r    31666147078549889    8868247    5566217              3699533
q    18844484714654545    5760392 1768339149           3271389293
r    18844484714654545    5760392    4096536              2371689
q       32853583551786      32847 3605748413           1000200430
r       32853583551786      32847      32685                27576
q      382319302481343    1720723 3925196196            222185268
r      382319302481343    1720723    1406676              1572579
q     3461682402269718     871767  682121607           3970880295
r     3461682402269718     871767      63519               138453
q     1472691362178701     772481  929770701           1906443475
r     1472691362178701     772481     161715               167226
q      733443480244488     202361 1486018230           3624430993
r      733443480244488     202361     188410                70015
q      303574592080650     164579  203188835           1844552416
r      303574592080650     164579      91191                 7786
q       96899759800290      40052 2204532549           2419348841
r       96899759800290      40052      18620                20558
q       70608128101564      27732 2630380951           2546088565
r       70608128101564      27732      22132                16984
q       54486489220949      12807 3438455507           4254430328
r       54486489220949      12807       7739                10253
q        9786686933445      10228 1364328191            956852457
r        9786686933445      10228       7156                 3249
q       12246938008215       2950 2424108660           4151504409
r       12246938008215       2950        840                 1665
q        4995938036437       1984 2816407485           2518113929
r        4995938036437       1984       1856                 1301
q         134618523017        256 2298478592            525853605
r         134618523017        256          0                  137
q         185127905940        601 1565054638            308033121
r         185127905940        601        386                  219
q         355295921844        151 3413219043           2352953124
r         355295921844        151         27                  120
q          95900860733         35 1595273567           2740024592
r          95900860733         35          3                   13
q  4461277488039306228 1593143004 1638843686           2800299456
r  4461277488039306228 1593143004 1404714840            607900404
q   338917893873543538  499980571  488171637            677862128
r   338917893873543538  499980571  419106473             56828450
q   273346035944406155  158002357 1445955201           1730012394
r   273346035944406155  158002357  100465355             53193497
q   321651609363317448   94761113 1319164493           3394341826
r   321651609363317448   94761113    9721851             29105110
q    38639337126078143   30790040 2616629472           1254929747
r    38639337126078143   30790040    6707968             18758263
q    28133539852529442   14668222 2787983644           1917992504
r    28133539852529442   14668222   14537016              9521554
q    36419022479433008   15399396 1365905604           2364964345
r    36419022479433008   15399396    1207664              4897388
q    41861072916321500   11615897  355947831           3603774458
r    41861072916321500   11615897    4440097               962674
q      592019952385944    3225316 3452778097            183554092
r      592019952385944    3225316    2010460              2592872
q      477499176311280    1382521 1318492992            345382946
r      477499176311280    1382521     171712               424414
q     3089105635796652     798527 1920535783           3868504929
r     3089105635796652     798527     223783               357069
q     1012990193601675     280323 2410055759           3613653512
r     1012990193601675     280323     163347               157299
q      293654424091312     109000 1036781463           2694077285
r      293654424091312     109000      25352                26312
q      172819468013130     173381  131464182            996761283
r      172819468013130     173381     100530                 5307
q      172831494642741      41968 2301094635           4118173242
r      172831494642741      41968       8880                22485
q       14592304489483       4506 1745247474           3238416442
r       14592304489483       4506       1132                 1831
q       32235065524155       7757 1678785721           4155609839
r       32235065524155       7757       3675                 3032
q       14726359930354      11548 3803285033           1275230336
r       14726359930354      11548       7812                10226
q       19593661674299       6066 2526992792           3230079405
r       19593661674299       6066       3152                 3569
q        7483253035591       2259 1387926571           3312639679
r        7483253035591       2259       2191                  730
q          70407913824        613 1975825085            114857934
r          70407913824        613        367                  282
q        1014301613242        311 1160055475           3261419978
r        1014301613242        311        139                   84
q         187554351202        325 1678341066            577090311
r         187554351202        325        142                  127
q           9568683025        135 2227020079             70879133
r           9568683025        135         55                   70
q   282908720918750651  404882635 1452838453            698742540
r   282908720918750651  404882635  398747641            136957751
q  1078776759400390810  383259774 1969360190           2814740373
r  1078776759400390810  383259774  275030908            175735108
q   271584665814763254  313973441 1587714692            864992481
r   271584665814763254  313973441  234691196            116066133
q   661273687853750831  180288444 3315941550           3667865078
r   661273687853750831  180288444  118875704            139192199
q   156305127271741183   56593635 3788717964           2761885276
r   156305127271741183   56593635   33167068             49922923
q    75980420717471177   31529613 4104453802           2409811395
r    75980420717471177   31529613   30963806             30131042
q    22505865787206302   11548923 1013593751           1948741522
r    22505865787206302   11548923    1798643              2725496
q     3965428823468857    3913524 1326695024           1013262937
r     3965428823468857    3913524    3043648              1208869
q      504887987472436    4144013  458774447            121835522
r      504887987472436    4144013    1138589               442650
q     1680072728184965     885953 1695947622           1896345210
r     1680072728184965     885953     442394               349835
q      135369975236187    1167190 1323263825            115979382
r      135369975236187    1167190     510922               359607
q      568577973369014     473595  369320301           1200557382
r      568577973369014     473595     210209                40724
q       34821303698782     192070 2921570610            181294859
r       34821303698782     192070      94292               130652
q       40494106269427      37961 2182614106           1066729176
r       40494106269427      37961      29270                19291
q         829476985006       2662 3956145683            311599167
r         829476985006       2662       1646                 2452
q       20690739303108      31907 3429162624            648470219
r       20690739303108      31907      21632                25475
q       26491852131769       8378 2702169087           3162073541
r       26491852131769       8378       6330                 5271
q       15506707238890       6280 3918815701           2469220897
r       15506707238890       6280       3800                 5730
q        3540249580045       2633 1200568146           1344568773
r        3540249580045       2633       1438                  736
q         361238616447       1787 2550061724            202148078
r         361238616447       1787        268                 1061
q        1383803878709        764 1489746509           1811261621
r        1383803878709        764        564                  265
q         262679483869        667 2775308702            393822314
r         262679483869        667        342                  431
q         203792873019        132 2830773899           1543885401
r         203792873019        132         84                   87
q         299252313097        115 3996186962           2602194026
r         299252313097        115         42                  107
q   198336063283660592  238170620 2157412738            832747814
r   198336063283660592  238170620   61776392            119635912
q   752749757396048319  601437837  927363491           1251583640
r   752749757396048319  601437837  370149177            129861639
q  1324715293890493748  394729671  369102646           3356006379
r  1324715293890493748  394729671   84745478             33922439
q     8347120744312517    2510038  519103106           3325495767
r     8347120744312517    2510038    1576788               303371
q    17744597543224399    4585785 2287532277           3869478735
r    17744597543224399    4585785      83059              2442424
q     3741838641345551    4618129 2232295722            810249917
r     3741838641345551    4618129    1618230              2400258
q     6334806464277004    2159910 3389713520           2932902974
r     6334806464277004    2159910    1685344              1704664
q    14402010793831800   10598807 1716003392           1358833196
r    14402010793831800   10598807    7572544              4234628
q    10495054754797586    2777061  764000210           3779194895
r    10495054754797586    2777061    2335526               493991
q     2701376946743053    1667453 3770113938           1620061822
r     2701376946743053    1667453     320438              1463687
q      510982468995374     714268 1481087483            715393198
r      510982468995374     714268     370316               246310
q     2015673475859142     728059  759191935           2768557872
r     2015673475859142     728059     187259               128694
q     1090939128432610     276611 1758025104           3943947017
r     1090939128432610     276611     112464               113223
q      418520784732816     106101 3635669717           3944550802
r      418520784732816     106101      79527                89814
q      226487405977672      59968 1311523497           3776804395
r      226487405977672      59968      56256                18312
q      108302529558812      33881  257081953           3196556464
r      108302529558812      33881      26695                 2028
q       16037899285529      15750 3075741976           1018279319
r       16037899285529      15750       9584                11279
q       18771094035054      11291 2411283118           1662482865
r       18771094035054      11291       4006                 6339
q        6671436803808       2759 2872132896           2418063357
r        6671436803808       2759       1056                 1845
q        3623496104274       1848  822737241           1960766290
r        3623496104274       1848       1416                  354
q         508900424788        895 2485802300            568603826
r         508900424788        895        828                  518
q         397299456048        258 1198595524           1539920372
r         397299456048        258        120                   72
q         890588186113        211 2503701314           4220797090
r         890588186113        211        154                  123
q         432332372449        102  294752657           4238552671
r         432332372449        102         58                    7
q    40267652291268158  867872409 3178680908             46398124
r    40267652291268158  867872409  299149460            642307442
q   859780951738839544  279554253 3784282835           3075542376
r   859780951738839544  279554253  174191881            246314416
q   510172735155920481  225797026 3025442867           2259430711
r   510172735155920481  225797026   88929978            159054995
q   158623867238354893   86432437  596769599           1835235390
r   158623867238354893   86432437   58439285             12009463
q   112126891500936813   29081834 3601564482           3855564662
r   112126891500936813   29081834   26379692             24386705
q     2683535469039682    1186798 2555582226           2261156042
r     2683535469039682    1186798     894788               706166
q    10273809516732204   20993558 2086189774            489379147
r    10273809516732204   20993558    2014796             10197178
q     3297312520935785    7461289 1827868085            441922638
r     3297312520935785    7461289     558723              3175403
q     1138897883508978    1973437 3214211513            577113879
r     1138897883508978    1973437     353899              1476855
q     3222863038465064    1752422 1816647382           1839090720
r     3222863038465064    1752422     551100               741224
q     2074075568890583     659318 3347553212           3145789389
r     2074075568890583     659318     406360               513881
q      201865045420910     148542 1351852681           1358976218
r      201865045420910     148542      16082                46754
q      495113618484783     218793 3972657770           2262931713
r      495113618484783     218793      89094               202374
q      206477521799749      69994  623007728           2949931734
r      206477521799749      69994      42656                10153
q       44471296186650      17755 1993271220           2504719582
r       44471296186650      17755       7940                 8240
q         246567160736      16904 1894420028             14586320
r         246567160736      16904       5664                 7456
q        3541001168384       1711 2763739914           2069550653
r        3541001168384       1711         42                 1101
q       20951991978769       5451 1920167914           3843696932
r       20951991978769       5451       1138                 2437
q       13506441373250       6071 3527377192           2224747384
r       13506441373250       6071       5224                 4986
q        2338261951937        797 3416573733           2933829299
r        2338261951937        797        463                  634
q         799623566291        943 1115871672            847957122
r         799623566291        943        824                  245
q        2810057329043        690 2944231204           4072546853
r        2810057329043        690        248                  473
q         292483781281        303 2267969529            965293007
r         292483781281        303         73                  160
q         208845542654         69 4232721393           3026746994
r         208845542654         69         11                   68
q  4683182591435824058 1153849061 3264691102           4058748019
r  4683182591435824058 1153849061  209491882            877063899
q   219238711332965657  146554906 2707197299           1495949315
r   219238711332965657  146554906   13165138             92376267
q    73682968694099674  140731053 1793075398            523572922
r    73682968694099674  140731053   39233074             58752808
q   187211220855862482  100591378 3864302107           1861106036
r   187211220855862482  100591378    7167258             90504874
q   258027758585907348   87004145 4151563837           2965695008
r   258027758585907348   87004145   29051283             84099188
q    43769527712111810   11784756 1643848671           3714080097
r    43769527712111810   11784756   10668212              4510478
q      619545894045273   24384131 2468422315             25407749
r      619545894045273   24384131   18824319             14014154
q    13203664068518164    5684554 4170730625           2322726473
r    13203664068518164    5684554    2663862              5520122
q     2500549657623052    1245395  509135344           2007836596
r     2500549657623052    1245395     102192               147632
q      619979579252763    1752155 2886278911            353838318
r      619979579252763    1752155    1619803              1177473
q      101578679846933      44897 3475807776           2262482567
r      101578679846933      44897      13792                36334
q      185827571825293     112912 1479419043           1645773450
r      185827571825293     112912      60112                38893
q      622088326059077     184639 3638017971           3369214120
r      622088326059077     184639      45043               156397
q      300892589661079     126243 4282141217           2383439791
r      300892589661079     126243      20605               125866
q       72440321520023      43874  145763010           1651099091
r       72440321520023      43874       3004                 1489
q         355390214224       3938 1404753143             90246372
r         355390214224       3938        114                 1288
q       70547058120670      18855 4177655805           3741557046
r       70547058120670      18855       5365                18340
q       18551122317398       6588 1972764274           2815895919
r       18551122317398       6588        584                 3026
q       13419012371525       5307 4209181252           2528549532
r       13419012371525       5307       2132                 5201
q          60150716400       2722 1940782429             22097985
r          60150716400       2722       2342                 1230
q        2451258087152        889 4125874095           2757320682
r        2451258087152        889        329                  854
q         199085384410        298 3286082360            668071759
r         199085384410        298        208                  228
q         457956051968        151  910191744           3032821536
r         457956051968        151        128                   32
q           4569934398          6          0            761655733
q  1531403748410576364  811615671 1154084299           1886858279
r  1531403748410576364  811615671  711937251            218086155
q  1985056132850215757  541316571 3976373241           3667089165
r  1985056132850215757  541316571   35949821            501162542
q   107130189867162195   36593717 3844968869           2927556931
r   107130189867162195   36593717   21821655             32759668
q     5145553559646702    1219833 2462166522           4218244267
r     5145553559646702    1219833     356310               699291
q    18887227823150327   81218007 1653937622            232549757
r    18887227823150327   81218007   47620934             31276028
q     7904712411615088   11183956  432959291            706790371
r     7904712411615088   11183956    8782756              1127412
q     9231141918952342    7177358 1308726213           1286147621
r     9231141918952342    7177358     881850              2187024
q    37791370659223381   10482460 3084538256           3605200559
r    37791370659223381   10482460    4416576              7528241
q    11282903571209724    3384789  192684116           3333414157
r    11282903571209724    3384789    2553372               151851
q     5019431268596189    2592701 2628953984           1935985394
r     5019431268596189    2592701     644736              1586995
q     1757519254330598     573145 1469196622           3066447852
r     1757519254330598     573145     202978               196058
q     1070844396968976     497094 4196625095           2154209056
r     1070844396968976     497094     300822               485712
q      363540397213385     202957 3754766021           1791218815
r      363540397213385     202957       5183               177430
q       75576036845737     190403 2273792946            396926712
r       75576036845737     190403     106858               100801
q       34262084671748      80809 4054358985            423988474
r       34262084671748      80809      54607                76282
q       44444678993366      30225 1945488742           1470460843
r       44444678993366      30225      22586                13691
q       25904194664701      12403 1076598671           2088542664
r       25904194664701      12403       6851                 3109
q        1671703265119       2322 1355818702            719941113
r        1671703265119       2322       1924                  733
q       24280625685772       5938 2883081785           4089024197
r       24280625685772       5938       2526                 3986
q         121482604750         62 3463683303           1959396850
r         121482604750         62         14                   50
q         191875730253       1513 2651354563            126818063
r         191875730253       1513        645                  934
q            884608397         13 3303820996             68046799
r            884608397         13         12                   10
q         358467988838        152 3560301837           2358342031
r         358467988838        152         72                  126
q          54691996628        120 2433814801            455766638
r          54691996628        120          8                   68
q  5921093542970667063 1456235093 2017562232           4066028604
r  5921093542970667063 1456235093  571589160            684066891
q  2453790872636798875  687672452 2723924182           3568255301
r  2453790872636798875  687672452  264530344            436130823
q    59430399159872207  201013948 1693936766            295653111
r    59430399159872207  201013948   36554616             79279979
q   632861611640706336  166174817   65017541           3808408657
r   632861611640706336  166174817   18431835              2515567
q    41950656494748698   51951085 1943198394            807502990
r    41950656494748698   51951085   28704718             23504548
q    18751266571052325   31948194 3981490764            586927278
r    18751266571052325   31948194   23003112             29616393
q    46121950627486739   12019067  279068044           3837398579
r    46121950627486739   12019067   11547068               780946
q     9535035944950045    3549569 4119707722           2686251751
r     9535035944950045    3549569    2769078              3404726
q     2279247010698205    1481715 2923951205           1538249265
r     2279247010698205    1481715     777505              1008730
q      776858724415267    2633200  585994233            295024580
r      776858724415267    2633200    1196432               359267
q     2958104365078543    1434723  575786412           2061794761
r     2958104365078543    1434723    1328764               192340
q     2277944917588667     768266   30395380           2965047155
r     2277944917588667     768266     177272                 5437
q     1471267229615181     392959  657340646           3744073121
r     1471267229615181     392959     204518                60142
q      187666184589528     155405  355774357           1207594251
r      187666184589528     155405      51823                12873
q       63301225904505      62153  587791286           1018474183
r       63301225904505      62153      21018                 8506
q      117816211984909      37372 4092354983           3152526275
r      117816211984909      37372      18588                35609
q         890060149175        288  343000860           3090486629
r         890060149175        288        128                   23
q       17310156640390       7765 3288291123           2229253913
r       17310156640390       7765       4625                 5945
q        4154997508406       1625 2724991558           2556921543
r        4154997508406       1625        426                 1031
q        6683213201427       1768 2611476155           3780097964
r        6683213201427       1768       1160                 1075
q        1852040250871        546 2084553724           3392015111
r        1852040250871        546        136                  265
q         452434400347        181 4200050891           2499637570
r         452434400347        181        121                  177
q         874747002189        375 2164663517           2332658672
r         874747002189        375         69                  189
q         220877050499        114 3579139413           1937517986
r         220877050499        114         38                   95
q   137867198015136901  615313460 1221083244            224060104
r   137867198015136901  615313460   39692816            174937061
q   781660265159212169  487946093 4223221517           1601939796
r   781660265159212169  487946093  281025655            479795141
q    42632648938150561  204752391  693682440            208215634
r    42632648938150561  204752391   69896392             33069667
q   346551511475832006   89657675  847698686           3865274350
r   346551511475832006   89657675   10680726             17695756
q   102272698181717843   65723018  477892959           1556116887
r   102272698181717843   65723018    8240330              7312877
q     1004332017301397    5544111 3424862613            181152941
r     1004332017301397    5544111    1159973              4420946
q    33672080927756304   18748641 1623156238           1795974488
r    33672080927756304   18748641    2766258              7085496
q     3593651170606408    3432960 1777969531           1046808343
r     3593651170606408    3432960    2288128              1421128
q    10533177273629640    3981659 4078032376           2645424249
r    10533177273629640    3981659    3733720              3780549
q        4794713253424    1049521 2880607004              4568477
r        4794713253424    1049521     980388               703907
q      168712013775175     766184 1133503769            220197777
r      168712013775175     766184     274776               202207
q      895212926852192     324728  367586814           2756808550
r      895212926852192     324728     153840                27792
q        1978484518674      86957 3548903367             22752446
r        1978484518674      86957      67973                71852
q      117793995999595     129136 1069983528            912170084
r      117793995999595     129136       7808                32171
q       35748375750837      64826   22062507            551451204
r       35748375750837      64826      30786                  333
q      157395057084600      42362 3495630103           3715477481
r      157395057084600      42362       8202                34478
q         200289013667       6498 1998104976             30823178
r         200289013667       6498       1760                 3023
q        3626528685757       8448 1397592932            429276596
r        3626528685757       8448       7168                 2749
q         462117778024       3343 2113437392            138234453
r         462117778024       3343        464                 1645
q        2188155951540       2218 4112944335            986544612
r        2188155951540       2218       1674                 2124
q        2731782389262        836 3462688944           3267682283
r        2731782389262        836        320                  674
q           9153415211          3 2863311530           3051138403
q          73563504835        242 4028750314            303981424
r          73563504835        242        204                  227
q           5007931257          4 1073741824           1251982814
r           5007931257          4          0                    1
q  1848450796075166475 1390094233 2052972290           1329730569
r  1848450796075166475 1390094233  641100238            664457898
q   502708697301405152  295441405   57475472           1701551268
r   502708697301405152  295441405   40354992              3953612
q   593025000146500013  236841197  442762049           2503892936
r   593025000146500013  236841197   35198163             24415621
q   300556405843881088  148670247  319842854           2021631173
r   300556405843881088  148670247  131975734             11071357
q   265834752431599238   82802178 1314333520           3210480193
r   265834752431599238   82802178   22731104             25338884
q   153507613155049601   40525032 3262005531           3787970189
r   153507613155049601   40525032   25250696             30778553
q     3148347093621227    1033293 2552914597           3046906437
r     3148347093621227    1033293     983135               614186
q     2215024318080463     755157  948137305           2933197094
r     2215024318080463     755157     247795               166705
q     5737958247592461    3537226  731837765           1622163313
r     5737958247592461    3537226    3407118               602723
q     1654544196712530     427499  104546278           3870287876
r     1654544196712530     427499     383454                10406
q      661477359166750     292786 2448160403           2259252010
r      661477359166750     292786     276682               166890
q      394116306560760     159024 1731339820           2478344819
r      394116306560760     159024       7104                64104
q       31767420812897     126841  766918538            250450728
r       31767420812897     126841       8646                22649
q      233154905261379     115665 1109862771           2015777506
r      233154905261379     115665     102429                29889
